Timestamp,Total_Host_CPU_%,Total_Host_Mem_MB,Ollama_CPU_%,Ollama_Mem_MB
2026-06-10T19:37:08.928228,19.2,12918.7,0.0,0.0
2026-06-10T19:37:39.030795,30.4,12922.7,0.0,0.0
2026-06-10T19:38:09.133318,12.8,12886.3,0.0,0.0
2026-06-10T19:38:39.237473,110.4,12852.7,0.0,0.0
2026-06-10T19:39:09.339070,56.0,12888.8,0.0,0.0
2026-06-10T19:39:39.440283,96.0,12881.6,0.0,0.0
2026-06-10T19:40:09.541606,137.6,12877.7,0.0,0.0
2026-06-10T19:40:39.643227,136.0,12877.6,0.0,0.0
2026-06-10T19:41:09.745312,259.2,12898.5,0.0,0.0
2026-06-10T19:41:39.847257,46.4,12884.5,0.0,0.0
2026-06-10T19:42:09.949646,72.0,12899.0,0.0,0.0
2026-06-10T19:42:40.051608,0.0,12953.9,0.0,0.0
2026-06-10T19:43:10.153869,99.2,12968.7,0.0,0.0
2026-06-10T19:43:40.255438,142.4,13061.3,0.0,0.0
2026-06-10T19:44:10.357344,48.0,12901.2,0.0,0.0
2026-06-10T19:44:40.459240,166.4,12918.1,0.0,0.0
2026-06-10T19:45:10.560722,139.2,12959.5,0.0,0.0
2026-06-10T19:45:40.662223,94.4,12930.7,0.0,0.0
2026-06-10T19:46:10.763871,35.2,12967.2,0.0,0.0
2026-06-10T19:46:40.866607,148.8,12990.3,0.0,0.0
2026-06-10T19:47:10.968469,68.8,13017.3,0.0,0.0
2026-06-10T19:47:41.070858,73.6,13009.9,0.0,0.0
2026-06-10T19:48:11.172343,121.6,12959.1,0.0,0.0
2026-06-10T19:48:41.273893,48.0,12912.3,0.0,0.0
2026-06-10T19:49:11.375695,46.4,12938.0,0.0,0.0
2026-06-10T19:49:41.477499,32.0,12937.9,0.0,0.0
2026-06-10T19:50:11.580477,81.6,12984.0,0.0,0.0
2026-06-10T19:50:41.682925,19.2,12985.7,0.0,0.0
2026-06-10T19:51:11.784869,0.0,13009.6,0.0,0.0
2026-06-10T19:51:41.887674,46.4,12995.1,0.0,0.0
2026-06-10T19:52:11.990023,204.8,13014.4,0.0,0.0
