timestamp,graph_nodes,graph_edges,insertion_time_nodes,insertion_time_edges
2026-06-10T19:49:03.151347,36037,130362,4,55
2026-06-10T19:49:23.194508,36037,130362,6,94
2026-06-10T19:49:43.211665,36037,130362,5,88
2026-06-10T19:50:03.261230,36037,130362,4,116
2026-06-10T19:50:23.266393,36037,130362,6,88
2026-06-10T19:50:43.234658,36037,130376,4,57
2026-06-10T19:51:03.281381,36037,130376,4,57
2026-06-10T19:51:23.297912,36037,130376,5,91
2026-06-10T19:51:43.383711,36037,130376,4,113
2026-06-10T19:52:03.263461,36037,130376,4,56
2026-06-10T19:52:23.330605,36037,130376,4,92
2026-06-10T19:52:43.294957,36037,130376,4,86
2026-06-10T19:53:03.352379,36037,130390,4,84
2026-06-10T19:53:23.411627,36037,130390,4,90
2026-06-10T19:53:43.364244,36037,130390,4,57
2026-06-10T19:54:03.360708,36037,130390,4,91
2026-06-10T19:54:23.413855,36037,130390,4,83
2026-06-10T19:54:43.384320,36037,130390,5,86
2026-06-10T19:55:03.389597,36037,130390,4,57
2026-06-10T19:55:23.378003,36037,130390,4,54
2026-06-10T19:55:43.392799,36037,130390,5,58
2026-06-10T19:56:03.409719,36037,130390,4,88
2026-06-10T19:56:23.484400,36037,130390,5,84
2026-06-10T19:56:43.426787,36037,130427,5,59
2026-06-10T19:57:03.436649,36037,130427,4,57
2026-06-10T19:57:23.488263,36037,130427,4,56
2026-06-10T19:57:43.520207,36037,130427,4,61
2026-06-10T19:58:03.509421,36037,130427,4,60
2026-06-10T19:58:23.535177,36037,130427,3,100
2026-06-10T19:58:47.741732,36039,130427,47,260
2026-06-10T19:59:07.461536,36039,130443,4,0
2026-06-10T19:59:27.478397,36039,130443,4,0
2026-06-10T19:59:47.612304,36040,130443,5,94
2026-06-10T20:00:07.830792,36040,130446,4,182
2026-06-10T20:00:27.599941,36040,130446,5,30
2026-06-10T20:00:51.171596,36041,130446,35,213
2026-06-10T20:01:11.129038,36041,130453,4,116
2026-06-10T20:01:34.250883,36042,130476,14,61
2026-06-10T20:01:57.387972,36046,130478,35,217
2026-06-10T20:02:17.365235,36046,130485,5,142
2026-06-10T20:02:37.467502,36046,130485,5,145
2026-06-10T20:02:57.483192,36046,130485,4,149
2026-06-10T20:03:17.515637,36046,130485,5,171
2026-06-10T20:03:37.484830,36046,130485,4,171
2026-06-10T20:03:57.511904,36046,130485,4,145
2026-06-10T20:04:17.626776,36046,130485,5,183
2026-06-10T20:04:37.276196,36047,130507,4,1
2026-06-10T20:04:57.637265,36047,130507,5,180
2026-06-10T20:05:17.528429,36047,130507,4,145
2026-06-10T20:05:37.695253,36047,130507,4,206
2026-06-10T20:05:57.698069,36047,130507,4,179
2026-06-10T20:06:17.691581,36047,130507,4,176
2026-06-10T20:06:37.628530,36047,130507,4,169
2026-06-10T20:06:57.709854,36047,130507,5,193
2026-06-10T20:07:17.633478,36047,130546,4,118
2026-06-10T20:07:37.706337,36047,130546,4,141
2026-06-10T20:07:57.827318,36047,130546,4,199
2026-06-10T20:08:17.777415,36047,130546,5,150
2026-06-10T20:08:37.823384,36047,130546,4,210
2026-06-10T20:08:57.830784,36047,130546,5,175
2026-06-10T20:09:17.890438,36047,130546,6,211
